Année,Province/Territoires,CategoryID,Catégories,Rollup,CO2,CH4,CH4eq,N2O,N2Oeq,HFCs,PFCs,SF6,NF3,CO2E,Unit
2015,Alberta,142,Métaux non ferreux,FALSE,215.1581397,0.004128565,0.103214119,0.003690893,1.099886084,0,0,0,0,216.3612399,kt
2015,Alberta,143,Produits chimiques,FALSE,6598.662848,0.126628508,3.165712709,0.113034194,33.68418979,0,0,0,0,6635.512751,kt
2015,Alberta,144,Pâtes et papiers,FALSE,811.2603784,0.146236699,3.655917483,0.123860944,36.91056138,0,0,0,0,851.8268573,kt
2015,Alberta,145,Ciment,FALSE,516.3522,0.0092314,0.230785,0.0071508,2.1309384,0,0,0,0,518.7139234,kt
2015,Alberta,146,Autres industries manufacturières,FALSE,1866.876771,0.088830312,2.220757802,0.067809514,20.2072351,0,0,0,0,1889.304763,kt
2015,Alberta,150,Construction,FALSE,294.3071,0.0053373,0.1334325,0.0100782,3.0033036,0,0,0,0,297.4438361,kt
2015,Alberta,160,Commercial et institutionnel,FALSE,5726.118861,0.108288175,2.707204372,0.132500444,39.48513223,0,0,0,0,5768.311197,kt
2015,Alberta,170,Résidentiel,FALSE,8055.3433,5.68097439,142.0243598,0.222227457,66.22378211,0,0,0,0,8263.591442,kt
2015,Alberta,180,Agriculture et foresterie,FALSE,343.46,0.0062493,0.1562325,0.0064252,1.9147096,0,0,0,0,345.5309421,kt
2015,Alberta,256,Transport par pipeline,FALSE,2578.33292,2.53633945,63.40848625,0.067008,19.968384,0,0,0,0,2661.70979,kt
2015,Colombie-Britannique,110,Production de chaleur et d'électricité du secteur public ,FALSE,487.30023,0.151568075,3.789201875,0.0420066,12.5179668,0,0,0,0,503.6073987,kt
2015,Colombie-Britannique,120,Industries de raffinage du pétrole ,FALSE,585.7820411,0.012177894,0.304447347,0.003280257,0.97751644,0,0,0,0,587.0640048,kt
2015,Colombie-Britannique,130,Extraction de pétrole et de gaz,FALSE,6611.36078,16.24534217,406.1335542,0.175694609,52.35699354,0,0,0,0,7069.851328,kt
2015,Colombie-Britannique,131,Exploitation minière,FALSE,454.3051695,0.009045531,0.226138279,0.011056191,3.294744856,0,0,0,0,457.8260527,kt
2015,Colombie-Britannique,141,Sidérurgie,FALSE,15.3951,0.0002932,0.00733,0.0003048,0.0908304,0,0,0,0,15.4932604,kt
2015,Colombie-Britannique,142,Métaux non ferreux,FALSE,387.8985059,0.006360425,0.159010634,0.004362517,1.300030147,0,0,0,0,389.3575467,kt
2015,Colombie-Britannique,143,Produits chimiques,FALSE,53.5299,0.0010258,0.025645,0.0009582,0.2855436,0,0,0,0,53.8410886,kt
2015,Colombie-Britannique,144,Pâtes et papiers,FALSE,1736.663713,0.523230196,13.0807549,0.411297723,122.5667214,0,0,0,0,1872.311189,kt
2015,Colombie-Britannique,145,Ciment,FALSE,941.0947718,0.049438995,1.235974885,0.013428422,4.001669819,0,0,0,0,946.3324165,kt
2015,Colombie-Britannique,146,Autres industries manufacturières,FALSE,1119.792137,0.160429533,4.010738332,0.113146397,33.71762623,0,0,0,0,1157.520502,kt
2015,Colombie-Britannique,150,Construction,FALSE,70.44054,0.0013271,0.0331775,0.0015018,0.4475364,0,0,0,0,70.9212539,kt
2015,Colombie-Britannique,160,Commercial et institutionnel,FALSE,2399.49079,0.045196524,1.129913098,0.050820592,15.14453653,0,0,0,0,2415.76524,kt
2015,Colombie-Britannique,170,Résidentiel,FALSE,3642.2829,10.25757634,256.4394085,0.186935433,55.70675899,0,0,0,0,3954.429067,kt
2015,Colombie-Britannique,180,Agriculture et foresterie,FALSE,410.172,0.0078232,0.19558,0.0079138,2.3583124,0,0,0,0,412.7258924,kt
2015,Colombie-Britannique,256,Transport par pipeline,FALSE,1256.38935,1.2366663,30.9166575,0.03298,9.82804,0,0,0,0,1297.134048,kt
2015,Yukon,110,Production de chaleur et d'électricité du secteur public ,FALSE,18.18365,0.0010605,0.0265125,0.0026196,0.7806408,0,0,0,0,18.9908033,kt
2015,Yukon,120,Industries de raffinage du pétrole ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,131,Exploitation minière,FALSE,3.939,0.0000624,0.00156,0.0002808,0.0836784,0,0,0,0,4.0242384,kt
2015,Yukon,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,143,Produits chimiques,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,144,Pâtes et papiers,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,146,Autres industries manufacturières,FALSE,14.3156,0.0000312,0.00078,0.0001612,0.0480376,0,0,0,0,14.3644176,kt
2015,Yukon,150,Construction,FALSE,0.606,0.0000096,0.00024,0.0000432,0.0128736,0,0,0,0,0.6191136,kt
2015,Yukon,160,Commercial et institutionnel,FALSE,24.70825,0.0002898,0.007245,0.0007107,0.2117886,0,0,0,0,24.9272836,kt
2015,Yukon,170,Résidentiel,FALSE,4.7095,0.0235564,0.58891,0.00057633,0.17174634,0,0,0,0,5.47015634,kt
2015,Yukon,180,Agriculture et foresterie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,256,Transport par pipeline,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2015,Territoires du Nord-Ouest ,110,Production de chaleur et d'électricité du secteur public ,FALSE,117.86005,0.0071141,0.1778525,0.0168368,5.0173664,0,0,0,0,123.0552689,kt
2015,Territoires du Nord-Ouest ,120,Industries de raffinage du pétrole ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,130,Extraction de pétrole et de gaz,FALSE,1.233,0.0032,0.08,0.00003,0.00894,0,0,0,0,1.32194,kt
2015,Territoires du Nord-Ouest ,131,Exploitation minière,FALSE,204.02335,0.0096979,0.2424475,0.0294486,8.7756828,0,0,0,0,213.0414803,kt
2015,Territoires du Nord-Ouest ,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,143,Produits chimiques,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,144,Pâtes et papiers,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,146,Autres industries manufacturières,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,150,Construction,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2015,Territoires du Nord-Ouest ,160,Commercial et institutionnel,FALSE,188.69387,0.0033349,0.0833725,0.0039659,1.1818382,0,0,0,0,189.9590807,kt
2015,Territoires du Nord-Ouest ,170,Résidentiel,FALSE,95.57924,0.0244832,0.61208,0.00115373,0.34381154,0,0,0,0,96.53513154,kt
2015,Territoires du Nord-Ouest ,180,Agriculture et foresterie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,256,Transport par pipeline,FALSE,0.76683,0.000036575,0.000914375,0.000082,0.024436,0,0,0,0,0.792180375,kt
2015,Nunavut,110,Production de chaleur et d'électricité du secteur public ,FALSE,112.84905,0.0055993,0.1399825,0.01684,5.01832,0,0,0,0,118.0073525,kt
2015,Nunavut,120,Industries de raffinage du pétrole ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,143,Produits chimiques,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,144,Pâtes et papiers,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,146,Autres industries manufacturières,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,150,Construction,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,160,Commercial et institutionnel,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,170,Résidentiel,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,180,Agriculture et foresterie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,256,Transport par pipeline,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Canada,110,Production de chaleur et d'électricité du secteur public ,FALSE,80602.66586,5.617626314,140.4406579,1.709261078,509.3598014,0,0,0,0,81252.46632,kt
2016,Canada,120,Industries de raffinage du pétrole ,FALSE,18072.28496,0.361675315,9.041882884,0.120518091,35.91439098,0,0,0,0,18117.24124,kt
2016,Canada,130,Extraction de pétrole et de gaz,FALSE,96488.57565,104.6401068,2616.002669,1.884761286,561.6588633,0,0,0,0,99666.23719,kt
2016,Canada,131,Exploitation minière,FALSE,4284.416582,0.10529412,2.632353012,0.138374346,41.23555506,0,0,0,0,4328.28449,kt
2016,Canada,141,Sidérurgie,FALSE,5523.400342,0.128928555,3.223213865,0.115839792,34.52025787,0,0,0,0,5561.143814,kt
2016,Canada,142,Métaux non ferreux,FALSE,3168.189112,0.062919557,1.572988921,0.053486759,15.93905419,0,0,0,0,3185.701155,kt
2016,Canada,143,Produits chimiques,FALSE,10597.84292,0.20747071,5.186767755,0.182911251,54.50755274,0,0,0,0,10657.53724,kt
2016,Canada,144,Pâtes et papiers,FALSE,5744.865235,1.019664699,25.49161747,0.821726837,244.8745973,0,0,0,0,6015.23145,kt
2016,Canada,145,Ciment,FALSE,3747.127618,0.171972886,4.299322146,0.047997394,14.30322335,0,0,0,0,3765.730164,kt
2016,Canada,146,Autres industries manufacturières,FALSE,12454.94495,0.631910724,15.7977681,0.483406586,144.0551627,0,0,0,0,12614.79789,kt
2016,Canada,150,Construction,FALSE,1273.70671,0.0228973,0.5724325,0.034355,10.23779,0,0,0,0,1284.516933,kt
2016,Canada,160,Commercial et institutionnel,FALSE,29872.02619,0.751102887,18.77757218,0.696956225,207.6929552,0,0,0,0,30098.49672,kt
2016,Canada,170,Résidentiel,FALSE,35334.13217,128.6148972,3215.37243,2.190563005,652.7877754,0,0,0,0,39202.29238,kt
2016,Canada,180,Agriculture et foresterie,FALSE,3775.801742,0.067178635,1.679465866,0.100702503,30.0093459,0,0,0,0,3807.490554,kt
2016,Canada,256,Transport par pipeline,FALSE,8152.15254,8.12241165,203.0602913,0.217531,64.824238,0,0,0,0,8420.037069,kt
2016,Terre-Neuve-et-Labrador and Labrador,110,Production de chaleur et d'électricité du secteur public ,FALSE,1513.7786,0.0260202,0.650505,0.0290938,8.6699524,0,0,0,0,1523.099057,kt
2016,Terre-Neuve-et-Labrador and Labrador,120,Industries de raffinage du pétrole ,FALSE,1189.660772,0.03358938,0.839734503,0.015617952,4.654149642,0,0,0,0,1195.154656,kt
2016,Terre-Neuve-et-Labrador and Labrador,130,Extraction de pétrole et de gaz,FALSE,1011.539533,2.428262694,60.70656734,0.032666913,9.734740054,0,0,0,0,1081.98084,kt
2016,Terre-Neuve-et-Labrador and Labrador,131,Exploitation minière,FALSE,370.0917,0.0133512,0.33378,0.0073446,2.1886908,0,0,0,0,372.6141708,kt
2016,Terre-Neuve-et-Labrador and Labrador,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Terre-Neuve-et-Labrador and Labrador,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Terre-Neuve-et-Labrador and Labrador,143,Produits chimiques,FALSE,0.2753,0.0000006,0.000015,0.0000031,0.0009238,0,0,0,0,0.2762388,kt
2016,Terre-Neuve-et-Labrador and Labrador,144,Pâtes et papiers,FALSE,16.3709,0.0006126,0.015315,0.0003295,0.098191,0,0,0,0,16.484406,kt
2016,Terre-Neuve-et-Labrador and Labrador,145,Ciment,FALSE,0.6312,0.000024,0.0006,0.0000128,0.0038144,0,0,0,0,0.6356144,kt
2016,Terre-Neuve-et-Labrador and Labrador,146,Autres industries manufacturières,FALSE,21.8838,0.0001884,0.00471,0.0006116,0.1822568,0,0,0,0,22.0707668,kt
2016,Terre-Neuve-et-Labrador and Labrador,150,Construction,FALSE,5.2584,0.0000516,0.00129,0.0000774,0.0230652,0,0,0,0,5.2827552,kt
2016,Terre-Neuve-et-Labrador and Labrador,160,Commercial et institutionnel,FALSE,568.47128,0.0060308,0.15077,0.0103342,3.0795916,0,0,0,0,571.7016416,kt
2016,Terre-Neuve-et-Labrador and Labrador,170,Résidentiel,FALSE,316.993,4.496712298,112.4178075,0.053494618,15.94139626,0,0,0,0,445.3522037,kt
2016,Terre-Neuve-et-Labrador and Labrador,180,Agriculture et foresterie,FALSE,9.9385,0.0000958,0.002395,0.0001301,0.0387698,0,0,0,0,9.9796648,kt
2016,Terre-Neuve-et-Labrador and Labrador,256,Transport par pipeline,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,l'Île-du-Prince-Édouard,110,Production de chaleur et d'électricité du secteur public ,FALSE,4.1363,0.0001498,0.003745,0.0000665,0.019817,0,0,0,0,4.159862,kt
2016,l'Île-du-Prince-Édouard,120,Industries de raffinage du pétrole ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,l'Île-du-Prince-Édouard,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,l'Île-du-Prince-Édouard,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,l'Île-du-Prince-Édouard,143,Produits chimiques,FALSE,4.2223,0.0000648,0.00162,0.0001044,0.0311112,0,0,0,0,4.2550312,kt
2016,l'Île-du-Prince-Édouard,144,Pâtes et papiers,FALSE,1.4822,0.0000283,0.0007075,0.0000339,0.0101022,0,0,0,0,1.4930097,kt
2016,l'Île-du-Prince-Édouard,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,l'Île-du-Prince-Édouard,146,Autres industries manufacturières,FALSE,61.0813,0.0012176,0.03044,0.0011666,0.3476468,0,0,0,0,61.4593868,kt
2016,l'Île-du-Prince-Édouard,150,Construction,FALSE,3.3036,0.0000312,0.00078,0.0000372,0.0110856,0,0,0,0,3.3154656,kt
2016,l'Île-du-Prince-Édouard,160,Commercial et institutionnel,FALSE,65.00488,0.006756,0.1689,0.0050376,1.5012048,0,0,0,0,66.6749848,kt
2016,l'Île-du-Prince-Édouard,170,Résidentiel,FALSE,202.6502,1.396363806,34.90909514,0.016681615,4.9711212,0,0,0,0,242.5304163,kt
2016,l'Île-du-Prince-Édouard,180,Agriculture et foresterie,FALSE,11.315,0.0001088,0.00272,0.0001456,0.0433888,0,0,0,0,11.3611088,kt
2016,l'Île-du-Prince-Édouard,256,Transport par pipeline,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouvelle-Écosse,110,Production de chaleur et d'électricité du secteur public ,FALSE,6571.33477,0.251662811,6.291570275,0.086937063,25.90724481,0,0,0,0,6603.533585,kt
2016,Nouvelle-Écosse,120,Industries de raffinage du pétrole ,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouvelle-Écosse,130,Extraction de pétrole et de gaz,FALSE,387.0688,0.99328,24.832,0.009312,2.774976,0,0,0,0,414.675776,kt
2016,Nouvelle-Écosse,131,Exploitation minière,FALSE,3.8135,0.0000228,0.00057,0.0001066,0.0317668,0,0,0,0,3.8458368,kt
2016,Nouvelle-Écosse,141,Sidérurgie,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Nouvelle-Écosse,142,Métaux non ferreux,FALSE,0,4.10762E-06,0.00010269,2.73841E-06,0.000816046,0,0,0,0,0.000918737,kt
2016,Nouvelle-Écosse,143,Produits chimiques,FALSE,1.7109,3.94726E-05,0.000986816,3.38151E-05,0.010076899,0,0,0,0,1.721963715,kt
2016,Nouvelle-Écosse,144,Pâtes et papiers,FALSE,100.6627,0.025557302,0.638932554,0.020910235,6.231249959,0,0,0,0,107.5328825,kt
2016,Nouvelle-Écosse,145,Ciment,FALSE,88.0842744,0.002121,0.053025,0.000685853,0.204384072,0,0,0,0,88.34168347,kt
2016,Nouvelle-Écosse,146,Autres industries manufacturières,FALSE,165.4388,0.013470807,0.336770165,0.011583504,3.451884314,0,0,0,0,169.2274545,kt
2016,Nouvelle-Écosse,150,Construction,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouvelle-Écosse,160,Commercial et institutionnel,FALSE,534.97129,0.008212732,0.205318307,0.011835953,3.527114061,0,0,0,0,538.7037224,kt
2016,Nouvelle-Écosse,170,Résidentiel,FALSE,1022.0325,7.692111237,192.3027809,0.099390085,29.61824537,0,0,0,0,1243.953526,kt
2016,Nouvelle-Écosse,180,Agriculture et foresterie,FALSE,23.73917,0.0002397,0.0059925,0.0003886,0.1158028,0,0,0,0,23.8609653,kt
2016,Nouvelle-Écosse,256,Transport par pipeline,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouveau-Brunswick,110,Production de chaleur et d'électricité du secteur public ,FALSE,4663.479236,0.3111612,7.77903,0.069710624,20.7737661,0,0,0,0,4692.032033,kt
2016,Nouveau-Brunswick,120,Industries de raffinage du pétrole ,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouveau-Brunswick,130,Extraction de pétrole et de gaz,FALSE,25.149,0.0003984,0.00996,0.0017928,0.5342544,0,0,0,0,25.6932144,kt
2016,Nouveau-Brunswick,131,Exploitation minière,FALSE,x,x,x,x,x,x,x,x,x,x,kt
2016,Nouveau-Brunswick,141,Sidérurgie,FALSE,0,1.62901E-07,4.07252E-06,1.086E-07,3.23629E-05,0,0,0,0,3.64355E-05,kt
2016,Nouveau-Brunswick,142,Métaux non ferreux,FALSE,46.2414,0.000552,0.0138,0.0025032,0.7459536,0,0,0,0,47.0011536,kt
2016,Nouveau-Brunswick,143,Produits chimiques,FALSE,6.4567,0.0001632,0.00408,0.0001188,0.0354024,0,0,0,0,6.4961824,kt
2016,Nouveau-Brunswick,144,Pâtes et papiers,FALSE,342.7562,0.095613788,2.390344702,0.074503092,22.20192143,0,0,0,0,367.3484661,kt
2016,Nouveau-Brunswick,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Nouveau-Brunswick,146,Autres industries manufacturières,FALSE,193.9904,0.017423549,0.435588725,0.013456199,4.009947405,0,0,0,0,198.4359361,kt
2016,Nouveau-Brunswick,150,Construction,FALSE,16.9339,0.0001738,0.004345,0.0002033,0.0605834,0,0,0,0,16.9988284,kt
2016,Nouveau-Brunswick,160,Commercial et institutionnel,FALSE,376.61122,0.006107494,0.152687353,0.009935539,2.960790745,0,0,0,0,379.7246981,kt
2016,Nouveau-Brunswick,170,Résidentiel,FALSE,549.6126,4.712798605,117.8199651,0.060218662,17.94516123,0,0,0,0,685.3777264,kt
2016,Nouveau-Brunswick,180,Agriculture et foresterie,FALSE,31.2751,0.000307,0.007675,0.0004613,0.1374674,0,0,0,0,31.4202424,kt
2016,Nouveau-Brunswick,256,Transport par pipeline,FALSE,12.1664,0.01216,0.304,0.00032,0.09536,0,0,0,0,12.56576,kt
2016,Québec,110,Production de chaleur et d'électricité du secteur public ,FALSE,231.43355,0.0064619,0.1615475,0.0168813,5.0306274,0,0,0,0,236.6257249,kt
2016,Québec,120,Industries de raffinage du pétrole ,FALSE,1903.535538,0.041214917,1.030372935,0.016442182,4.899770329,0,0,0,0,1909.465681,kt
2016,Québec,131,Exploitation minière,FALSE,644.0075,0.023312,0.5828,0.0129223,3.8508454,0,0,0,0,648.4411454,kt
2016,Québec,141,Sidérurgie,FALSE,991.6815,0.01938,0.4845,0.0178458,5.3180484,0,0,0,0,997.4840484,kt
2016,Québec,142,Métaux non ferreux,FALSE,2097.319807,0.044031018,1.100775459,0.034850795,10.38553703,0,0,0,0,2108.80612,kt
2016,Québec,143,Produits chimiques,FALSE,628.883796,0.01318471,0.329617746,0.010343975,3.082504502,0,0,0,0,632.2959182,kt
2016,Québec,144,Pâtes et papiers,FALSE,1272.340957,0.224735939,5.61839848,0.173520057,51.7089769,0,0,0,0,1329.668333,kt
2016,Québec,145,Ciment,FALSE,806.4201653,0.0820125,2.050312506,0.016574884,4.939315522,0,0,0,0,813.4097933,kt
2016,Québec,146,Autres industries manufacturières,FALSE,2422.479939,0.156740832,3.918520808,0.117334107,34.96556392,0,0,0,0,2461.364024,kt
2016,Québec,150,Construction,FALSE,342.235,0.0064267,0.1606675,0.0074485,2.219653,0,0,0,0,344.6153205,kt
2016,Québec,160,Commercial et institutionnel,FALSE,4731.31011,0.173506648,4.337666191,0.128555565,38.3095583,0,0,0,0,4773.957334,kt
2016,Québec,170,Résidentiel,FALSE,2874.83891,59.67105872,1491.776468,0.773053305,230.369885,0,0,0,0,4596.985263,kt
2016,Québec,180,Agriculture et foresterie,FALSE,488.0455,0.0077626,0.194065,0.0248026,7.3911748,0,0,0,0,495.6307398,kt
2016,Québec,256,Transport par pipeline,FALSE,183.039,0.1843,4.6075,0.00485,1.4453,0,0,0,0,189.0918,kt
2016,Ontario,110,Production de chaleur et d'électricité du secteur public ,FALSE,5459.470716,1.417116976,35.42792439,0.164785779,49.10616214,0,0,0,0,5544.004802,kt
2016,Ontario,120,Industries de raffinage du pétrole ,FALSE,5402.427021,0.09677967,2.419491758,0.025160532,7.497838565,0,0,0,0,5412.344351,kt
2016,Ontario,130,Extraction de pétrole et de gaz,FALSE,72.83618716,0.001427404,0.035685102,0.00127309,0.37938086,0,0,0,0,73.25125313,kt
2016,Ontario,131,Exploitation minière,FALSE,523.5029128,0.008849396,0.221234898,0.02871581,8.55731134,0,0,0,0,532.2814591,kt
2016,Ontario,141,Sidérurgie,FALSE,4282.84819,0.104596892,2.614922292,0.093572756,27.88468117,0,0,0,0,4313.347794,kt
2016,Ontario,142,Métaux non ferreux,FALSE,552.9355,0.010650841,0.266271013,0.009733327,2.900531448,0,0,0,0,556.1023025,kt
2016,Ontario,143,Produits chimiques,FALSE,2755.230117,0.055300569,1.382514221,0.048453853,14.43924824,0,0,0,0,2771.051879,kt
2016,Ontario,144,Pâtes et papiers,FALSE,1279.807889,0.13228899,3.307224749,0.107801889,32.12496287,0,0,0,0,1315.240076,kt
2016,Ontario,145,Ciment,FALSE,1371.16803,0.029494367,0.737359163,0.010730678,3.197742063,0,0,0,0,1375.103132,kt
2016,Ontario,146,Autres industries manufacturières,FALSE,5365.840878,0.142413137,3.560328416,0.117619458,35.05059857,0,0,0,0,5404.451805,kt
2016,Ontario,150,Construction,FALSE,337.7908,0.0056819,0.1420475,0.0116575,3.473935,0,0,0,0,341.4067825,kt
2016,Ontario,160,Commercial et institutionnel,FALSE,12153.43609,0.331832255,8.295806371,0.281065465,83.75750842,0,0,0,0,12245.48941,kt
2016,Ontario,170,Résidentiel,FALSE,17083.89752,31.40421452,785.105363,0.710726027,211.796356,0,0,0,0,18080.79924,kt
2016,Ontario,180,Agriculture et foresterie,FALSE,1492.435122,0.026765735,0.669143366,0.040318703,12.0149735,0,0,0,0,1505.119239,kt
2016,Ontario,256,Transport par pipeline,FALSE,1159.50316,1.13924665,28.48116625,0.032229,9.604242,0,0,0,0,1197.588568,kt
2016,Manitoba,110,Production de chaleur et d'électricité du secteur public ,FALSE,68.6843,0.003602675,0.090066875,0.0028507,0.8495086,0,0,0,0,69.62387548,kt
2016,Manitoba,120,Industries de raffinage du pétrole ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Manitoba,131,Exploitation minière,FALSE,58.2557,0.0008514,0.021285,0.0038389,1.1439922,0,0,0,0,59.4209772,kt
2016,Manitoba,141,Sidérurgie,FALSE,55.8009516,0.0011261,0.0281525,0.000957327,0.285283537,0,0,0,0,56.11438764,kt
2016,Manitoba,142,Métaux non ferreux,FALSE,20.7083,0.0002632,0.00658,0.0011382,0.3391836,0,0,0,0,21.0540636,kt
2016,Manitoba,143,Produits chimiques,FALSE,581.33257,0.011400463,0.285011574,0.010170509,3.030811574,0,0,0,0,584.6483931,kt
2016,Manitoba,144,Pâtes et papiers,FALSE,80.8705,0.014985017,0.374625422,0.011281211,3.361800952,0,0,0,0,84.60692637,kt
2016,Manitoba,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Manitoba,146,Autres industries manufacturières,FALSE,771.860334,0.02808452,0.702113004,0.021708352,6.469088836,0,0,0,0,779.0315358,kt
2016,Manitoba,150,Construction,FALSE,121.0736,0.0023273,0.0581825,0.0022997,0.6853106,0,0,0,0,121.8170931,kt
2016,Manitoba,160,Commercial et institutionnel,FALSE,1249.3375,0.0241376,0.60344,0.0250513,7.4652874,0,0,0,0,1257.406227,kt
2016,Manitoba,170,Résidentiel,FALSE,969.1663,2.20575381,55.14384524,0.044462505,13.2498266,0,0,0,0,1037.559972,kt
2016,Manitoba,180,Agriculture et foresterie,FALSE,25.8888,0.0004099,0.0102475,0.0015608,0.4651184,0,0,0,0,26.3641659,kt
2016,Manitoba,256,Transport par pipeline,FALSE,236.693,0.23845,5.96125,0.006275,1.86995,0,0,0,0,244.5242,kt
2016,Saskatchewan,110,Production de chaleur et d'électricité du secteur public ,FALSE,15812.49828,1.196069641,29.90174104,0.383828444,114.3808764,0,0,0,0,15956.78089,kt
2016,Saskatchewan,120,Industries de raffinage du pétrole ,FALSE,1296.377926,0.028908405,0.722710123,0.015058155,4.487330118,0,0,0,0,1301.587966,kt
2016,Saskatchewan,130,Extraction de pétrole et de gaz,FALSE,6791.814059,13.01498975,325.3747438,0.155010342,46.19308189,0,0,0,0,7163.381884,kt
2016,Saskatchewan,131,Exploitation minière,FALSE,1800.488541,0.035665388,0.891634689,0.039953406,11.90611501,0,0,0,0,1813.286291,kt
2016,Saskatchewan,141,Sidérurgie,FALSE,118.4878,0.0023963,0.0599075,0.0021459,0.6394782,0,0,0,0,119.1871857,kt
2016,Saskatchewan,142,Métaux non ferreux,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Saskatchewan,143,Produits chimiques,FALSE,274.4192728,0.005551401,0.138785034,0.00495125,1.47547246,0,0,0,0,276.0335303,kt
2016,Saskatchewan,144,Pâtes et papiers,FALSE,57.6135,0.0011655,0.0291375,0.0010395,0.309771,0,0,0,0,57.9524085,kt
2016,Saskatchewan,145,Ciment,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Saskatchewan,146,Autres industries manufacturières,FALSE,344.8239,0.0226071,0.5651775,0.0167064,4.9785072,0,0,0,0,350.3675847,kt
2016,Saskatchewan,150,Construction,FALSE,38.42717,0.0007471,0.0186775,0.0008916,0.2656968,0,0,0,0,38.7115443,kt
2016,Saskatchewan,160,Commercial et institutionnel,FALSE,1287.80279,0.025925835,0.648145868,0.027183813,8.100776414,0,0,0,0,1296.551712,kt
2016,Saskatchewan,170,Résidentiel,FALSE,1633.78964,1.29012849,32.25321225,0.045283377,13.49444631,0,0,0,0,1679.537299,kt
2016,Saskatchewan,180,Agriculture et foresterie,FALSE,777.72558,0.0142795,0.3569875,0.0158061,4.7102178,0,0,0,0,782.7927853,kt
2016,Saskatchewan,256,Transport par pipeline,FALSE,1768.0943,1.83673,45.91825,0.048335,14.40383,0,0,0,0,1828.41638,kt
2016,Alberta,110,Production de chaleur et d'électricité du secteur public ,FALSE,45396.98847,2.196581586,54.91453965,0.878059618,261.6617661,0,0,0,0,45713.56478,kt
